ID,ID1,Year,State,County,0,1,2,3,4,Confidence,Number deer,Virus isolated,Comments,ID11,HDMORT,FIPS,Countynm,State1
215,173,2001,Alabama,Autauga,,,,,1,,<5,,,263,0,1001,Autauga County,Alabama
210,408,2002,Alabama,Autauga,,,1,,1,,>5,,,544,1,1001,Autauga County,Alabama
214,1315,2005,Alabama,Autauga,,,,,1,,<5,,,1664,0,1001,Autauga County,Alabama
212,1951,2007,ALABAMA,Autauga,,,,,1,,1,,,2337,0,1001,Autauga County,Alabama
213,3365,2010,ALABAMA,Autauga,,,,,1,,3,,,4072,0,1001,Autauga County,Alabama
209,4689,2013,ALABAMA,Autauga,,,,,1,,3,,,5797,0,1001,Autauga County,Alabama
211,3791,2014,ALABAMA,Autauga,,,,,1,,4,,,6407,0,1001,Autauga County,Alabama
222,1952,2007,ALABAMA,Baldwin,,,,,1,,9,,,2338,0,1003,Baldwin County,Alabama
220,3643,2011,ALABAMA,Baldwin,,,,,1,,3,,,4361,0,1003,Baldwin County,Alabama
221,3895,2012,ALABAMA,Baldwin,,,,,1,0,1,,,4778,0,1003,Baldwin County,Alabama
223,3792,2014,ALABAMA,Baldwin,,,,,1,,4,,,6408,0,1003,Baldwin County,Alabama
238,1,2000,Alabama,Barbour,,,,,1,,>5,,,1,0,1005,Barbour County,Alabama
236,220,2001,Alabama,Barbour,,,,,1,,>5,,,264,0,1005,Barbour County,Alabama
234,409,2002,Alabama,Barbour,,,,,1,,<5,,,545,0,1005,Barbour County,Alabama
239,735,2003,Alabama,Barbour,,,,,1,,>5,,,973,0,1005,Barbour County,Alabama
235,3107,2009,ALABAMA,Barbour,,,,,1,,3,,,3780,0,1005,Barbour County,Alabama
237,3366,2010,ALABAMA,Barbour,,,,,1,,1,,,4073,0,1005,Barbour County,Alabama
231,3896,2012,ALABAMA,Barbour,,,,,1,0,4,,,4779,0,1005,Barbour County,Alabama
240,4690,2013,ALABAMA,Barbour,,,,,1,,5,,,5798,0,1005,Barbour County,Alabama
355,221,2001,Alabama,Bibb,,,,,1,,<5,,,265,0,1007,Bibb County,Alabama
346,410,2002,Alabama,Bibb,,,,,1,,>5,,,546,0,1007,Bibb County,Alabama
359,736,2003,Alabama,Bibb,,,,,1,,<5,,,974,0,1007,Bibb County,Alabama
344,800,2004,Alabama,Bibb,,,,,1,,>5,,,1404,0,1007,Bibb County,Alabama
349,1316,2005,Alabama,Bibb,,,,,1,,>5,,,1665,0,1007,Bibb County,Alabama
356,1602,2006,ALABAMA,Bibb,,,,,1,,7,,,2040,0,1007,Bibb County,Alabama
348,1953,2007,ALABAMA,Bibb,,,,,1,,10,,,2339,0,1007,Bibb County,Alabama
352,2831,2008,ALABAMA,Bibb,,,,,1,,6,,,3236,0,1007,Bibb County,Alabama
351,3108,2009,ALABAMA,Bibb,,,,,1,,16,,,3781,0,1007,Bibb County,Alabama
357,3367,2010,ALABAMA,Bibb,,,,,1,,5,,,4074,0,1007,Bibb County,Alabama
353,3644,2011,ALABAMA,Bibb,,,,,1,,14,,,4362,0,1007,Bibb County,Alabama
350,3897,2012,ALABAMA,Bibb,,,,,1,0,5,,,4780,0,1007,Bibb County,Alabama
345,4691,2013,ALABAMA,Bibb,,,1,,1,,"1, 8",,,5799,1,1007,Bibb County,Alabama
354,3793,2014,ALABAMA,Bibb,,,,,1,,6,,,6409,0,1007,Bibb County,Alabama
378,737,2003,Alabama,Blount,,,1,,,,<5,,,975,1,1009,Blount County,Alabama
488,1317,2005,Alabama,Bullock,,,,,1,,<5,,,1666,0,1011,Bullock County,Alabama
486,3109,2009,ALABAMA,Bullock,,,,,1,,1,,,3782,0,1011,Bullock County,Alabama
487,3898,2012,ALABAMA,Bullock,,,,,1,0,1,,,4781,0,1011,Bullock County,Alabama
514,2,2000,Alabama,Butler,,,,,1,,<5,,,2,0,1013,Butler County,Alabama
507,411,2002,Alabama,Butler,,,,,1,,<5,,,547,0,1013,Butler County,Alabama
510,738,2003,Alabama,Butler,,,,,1,,<5,,,976,0,1013,Butler County,Alabama
504,3794,2014,ALABAMA,Butler,,,,,1,,2,,,6410,0,1013,Butler County,Alabama
549,739,2003,Alabama,Calhoun,,,,,1,,<5,,,977,0,1015,Calhoun County,Alabama
538,801,2004,Alabama,Calhoun,,,,,1,,<5,,,1405,0,1015,Calhoun County,Alabama
562,1318,2005,Alabama,Calhoun,,,,,1,,<5,,,1667,0,1015,Calhoun County,Alabama
539,1603,2006,ALABAMA,Calhoun,,,,,1,,6,,,2041,0,1015,Calhoun County,Alabama
542,1954,2007,ALABAMA,Calhoun,,,,,1,,5,,,2340,0,1015,Calhoun County,Alabama
558,2946,2008,ALABAMA,Calhoun,,,,,1,,5,,,3509,0,1015,Calhoun County,Alabama
556,3368,2010,ALABAMA,Calhoun,,,,,1,,1,,,4075,0,1015,Calhoun County,Alabama
557,3795,2014,ALABAMA,Calhoun,,,,,1,,1,,,6411,0,1015,Calhoun County,Alabama
702,740,2003,Alabama,Chambers,,,,,1,,<5,,,978,0,1017,Chambers County,Alabama
701,3796,2014,ALABAMA,Chambers,,1,,,,,20,,,6412,1,1017,Chambers County,Alabama
763,1955,2007,ALABAMA,Cherokee,,1,1,,1,,"4,1,6",,,2341,1,1019,Cherokee County,Alabama
769,2947,2008,ALABAMA,Cherokee,,,,,1,,3,,,3510,0,1019,Cherokee County,Alabama
766,3110,2009,ALABAMA,Cherokee,,,,,1,,3,,,3783,0,1019,Cherokee County,Alabama
762,3797,2014,ALABAMA,Cherokee,,,,,1,,2,,,6413,0,1019,Cherokee County,Alabama
804,741,2003,Alabama,Choctaw,,1,,,,,<5,,,979,1,1023,Choctaw County,Alabama
865,802,2004,Alabama,Clarke,,,,,1,,<5,,,1406,0,1025,Clarke County,Alabama
869,1956,2007,ALABAMA,Clarke,,,,,1,,1,,,2342,0,1025,Clarke County,Alabama
868,2834,2008,ALABAMA,Clarke,,,,,1,,1,,,3239,0,1025,Clarke County,Alabama
898,742,2003,Alabama,Clay,,,,,1,,>5,,,980,0,1027,Clay County,Alabama
889,1319,2005,Alabama,Clay,,,,,1,,<5,,,1668,0,1027,Clay County,Alabama
896,1604,2006,ALABAMA,Clay,,,,,1,,1,,,2042,0,1027,Clay County,Alabama
880,1957,2007,ALABAMA,Clay,,,,,1,,4,,,2343,0,1027,Clay County,Alabama
878,3111,2009,ALABAMA,Clay,,,,,1,,1,,,3784,0,1027,Clay County,Alabama
883,3369,2010,ALABAMA,Clay,,,,,1,,1,,,4076,0,1027,Clay County,Alabama
911,412,2002,Alabama,Cleburne,,,,,1,,<5,,,548,0,1029,Cleburne County,Alabama
912,803,2004,Alabama,Cleburne,,,,,1,,<5,,,1407,0,1029,Cleburne County,Alabama
915,1320,2005,Alabama,Cleburne,,,,,1,,<5,,,1669,0,1029,Cleburne County,Alabama
910,1605,2006,ALABAMA,Cleburne,,,,,1,,8,,,2043,0,1029,Cleburne County,Alabama
913,1958,2007,ALABAMA,Cleburne,,,,,1,,3,,,2344,0,1029,Cleburne County,Alabama
914,3370,2010,ALABAMA,Cleburne,,,,,1,,2,,,4077,0,1029,Cleburne County,Alabama
909,3798,2014,ALABAMA,Cleburne,,,,,1,,1,,,6414,0,1029,Cleburne County,Alabama
954,222,2001,Alabama,Colbert,,,,,1,,<5,,,266,0,1033,Colbert County,Alabama
948,413,2002,Alabama,Colbert,,,,,1,,<5,,,549,0,1033,Colbert County,Alabama
953,743,2003,Alabama,Colbert,,1,,,1,,>5,,,981,1,1033,Colbert County,Alabama
949,1959,2007,ALABAMA,Colbert,,1,,,1,,"2,9",,,2345,1,1033,Colbert County,Alabama
950,3112,2009,ALABAMA,Colbert,,,,1,,,1,EHDV2 (captive),,3785,1,1033,Colbert County,Alabama
952,3371,2010,ALABAMA,Colbert,,1,,,1,,"13,5",EHDV-2,,4078,1,1033,Colbert County,Alabama
951,3799,2014,ALABAMA,Colbert,,,,,1,,4,,,6415,0,1033,Colbert County,Alabama
1000,744,2003,Alabama,Coosa,,1,,,1,,>5,,,982,1,1037,Coosa County,Alabama
998,1321,2005,Alabama,Coosa,,,,,1,,<5,,,1670,0,1037,Coosa County,Alabama
997,1960,2007,ALABAMA,Coosa,,,,,1,,3,,,2346,0,1037,Coosa County,Alabama
999,3113,2009,ALABAMA,Coosa,,,,,1,,7,,,3786,0,1037,Coosa County,Alabama
1016,3,2000,Alabama,Covington,,,,,1,,>5,,,3,0,1039,Covington County,Alabama
1018,223,2001,Alabama,Covington,,,,,1,,>5,,,267,0,1039,Covington County,Alabama
1014,414,2002,Alabama,Covington,,,,,1,,>5,,,550,0,1039,Covington County,Alabama
1023,745,2003,Alabama,Covington,,,,,1,,>5,,,983,0,1039,Covington County,Alabama
1015,3372,2010,ALABAMA,Covington,,,,1,1,,4,EHDV-1 (Captive WTD),,4079,0,1039,Covington County,Alabama
1021,3645,2011,ALABAMA,Covington,,,,,1,,2,,,4363,0,1039,Covington County,Alabama
1019,3908,2012,ALABAMA,Covington,,,,,1,0,50,,,4791,0,1039,Covington County,Alabama
1020,4692,2013,ALABAMA,Covington,,1,,,,,70,Captive,,5800,1,1039,Covington County,Alabama
1063,1961,2007,ALABAMA,Cullman,,1,,,1,,"2,1",,,2347,1,1043,Cullman County,Alabama
1064,3114,2009,ALABAMA,Cullman,,1,,,,,2,,,3787,1,1043,Cullman County,Alabama
1062,3374,2010,ALABAMA,Cullman,,,,,1,,1,,,4081,0,1043,Cullman County,Alabama
1065,4693,2013,ALABAMA,Cullman,,1,,,,,2,,,5801,1,1043,Cullman County,Alabama
1102,415,2002,Alabama,Dallas,,,,,1,,<5,,,551,0,1047,Dallas County,Alabama
1111,1322,2005,Alabama,Dallas,,,,,1,,<5,,,1671,0,1047,Dallas County,Alabama
1106,3375,2010,ALABAMA,Dallas,,,,,1,,2,,,4082,0,1047,Dallas County,Alabama
1164,1962,2007,ALABAMA,DeKalb,,1,1,1,1,,"25,1,10",EHDV-2,,2348,1,1049,DeKalb County,Alabama
1168,2835,2008,ALABAMA,DeKalb,,,,,1,,2,,,3240,0,1049,DeKalb County,Alabama
1161,3115,2009,ALABAMA,DeKalb,,,,,1,,2,,,3788,0,1049,DeKalb County,Alabama
1284,1323,2005,Alabama,Elmore,,,,,1,,<5,,,1672,0,1051,Elmore County,Alabama
1282,3116,2009,ALABAMA,Elmore,,,,,1,,1,,,3789,0,1051,Elmore County,Alabama
1283,4694,2013,ALABAMA,Elmore,,1,,,,,120,Captive,,5802,1,1051,Elmore County,Alabama
1293,224,2001,Alabama,Escambia,,,,,1,,>5,,,268,0,1053,Escambia County,Alabama
1291,416,2002,Alabama,Escambia,,,,,1,,>5,,,552,0,1053,Escambia County,Alabama
1289,746,2003,Alabama,Escambia,,,,,1,,<5,,,984,0,1053,Escambia County,Alabama
1290,804,2004,Alabama,Escambia,,,,,1,,<5,,,1408,0,1053,Escambia County,Alabama
1294,1324,2005,Alabama,Escambia,,,,,1,,<5,,,1673,0,1053,Escambia County,Alabama
1313,1963,2007,ALABAMA,Etowah,,1,,,,,3,,,2349,1,1055,Etowah County,Alabama
1362,417,2002,Alabama,Fayette,,,,,1,,<5,,,553,0,1057,Fayette County,Alabama
1371,747,2003,Alabama,Fayette,,,,,1,,>5,,,985,0,1057,Fayette County,Alabama
1367,1325,2005,Alabama,Fayette,,,,,1,,<5,,,1674,0,1057,Fayette County,Alabama
1358,2053,2007,ALABAMA,Fayette,,,,,1,,1,,,2350,0,1057,Fayette County,Alabama
1360,3117,2009,ALABAMA,Fayette,,,,,1,,2,,,3790,0,1057,Fayette County,Alabama
1354,4695,2013,ALABAMA,Fayette,,,,,1,,3,,,5803,0,1057,Fayette County,Alabama
1357,3800,2014,ALABAMA,Fayette,,,,,1,,2,,,6416,0,1057,Fayette County,Alabama
1430,748,2003,Alabama,Franklin,,1,,,1,,>5,,,986,1,1059,Franklin County,Alabama
1420,2054,2007,ALABAMA,Franklin,,1,1,1,,,"67,6,6",captive deer EHDV-2,,2351,1,1059,Franklin County,Alabama
1448,3376,2010,ALABAMA,Franklin,,1,,,1,,"3,1",,,4083,1,1059,Franklin County,Alabama
1421,3801,2014,ALABAMA,Franklin,,,,,1,,1,,,6417,0,1059,Franklin County,Alabama
1505,3377,2010,ALABAMA,Geneva,,,,1,,,1,EHDV-2 (Captive WTD),,4084,1,1061,Geneva County,Alabama
1506,3907,2012,ALABAMA,Geneva,,,,,1,0,5,,,4790,0,1061,Geneva County,Alabama
1645,225,2001,Alabama,Greene,,1,,,,,>5,,,269,1,1063,Greene County,Alabama
1627,418,2002,Alabama,Greene,,,,,1,,<5,,,554,0,1063,Greene County,Alabama
1636,749,2003,Alabama,Greene,,,1,,,,<5,,,987,1,1063,Greene County,Alabama
1629,805,2004,Alabama,Greene,,1,,,1,,<5,,,1409,1,1063,Greene County,Alabama
1623,1326,2005,Alabama,Greene,,,1,,1,,>5,,,1675,1,1063,Greene County,Alabama
1635,3118,2009,ALABAMA,Greene,,,,,1,,3,,,3791,0,1063,Greene County,Alabama
1618,4696,2013,ALABAMA,Greene,,,1,,,,2,,,5804,1,1063,Greene County,Alabama
1713,226,2001,Alabama,Hale,,1,,,1,,>5,,,270,1,1065,Hale County,Alabama
1700,419,2002,Alabama,Hale,,,1,,1,,>5,,,555,1,1065,Hale County,Alabama
1707,750,2003,Alabama,Hale,,,1,,1,,<5,,,988,1,1065,Hale County,Alabama
1701,806,2004,Alabama,Hale,,1,,,1,,>5,,,1410,1,1065,Hale County,Alabama
1708,1327,2005,Alabama,Hale,,,,,1,,<5,,,1676,0,1065,Hale County,Alabama
1711,1606,2006,ALABAMA,Hale,,,,,1,,5,,,2044,0,1065,Hale County,Alabama
1705,2055,2007,ALABAMA,Hale,,,,,1,,5,,,2352,0,1065,Hale County,Alabama
1706,2950,2008,ALABAMA,Hale,,,,,1,,5,,,3513,0,1065,Hale County,Alabama
1712,3119,2009,ALABAMA,Hale,,,,,1,,8,,,3792,0,1065,Hale County,Alabama
1702,3378,2010,ALABAMA,Hale,,,,,1,,6,,,4085,0,1065,Hale County,Alabama
1709,3646,2011,ALABAMA,Hale,,,,,1,,12,,,4364,0,1065,Hale County,Alabama
1710,3899,2012,ALABAMA,Hale,,,,,1,0,5,,,4782,0,1065,Hale County,Alabama
1703,4697,2013,ALABAMA,Hale,,,1,,1,,"4, 6",,,5805,1,1065,Hale County,Alabama
1699,3802,2014,ALABAMA,Hale,,,,,1,,4,,,6418,0,1065,Hale County,Alabama
1940,4,2000,Alabama,Houston,,,,,1,,<5,,,4,0,1069,Houston County,Alabama
1934,227,2001,Alabama,Houston,,,,,1,,<5,,,271,0,1069,Houston County,Alabama
1933,4698,2013,ALABAMA,Houston,,1,,,,,8,Captive,,5806,1,1069,Houston County,Alabama
2082,228,2001,Alabama,Jackson,,,,,1,,<5,,,272,0,1071,Jackson County,Alabama
2090,420,2002,Alabama,Jackson,,,,,1,,<5,,,556,0,1071,Jackson County,Alabama
2087,751,2003,Alabama,Jackson,,1,,,1,,>5,,,989,1,1071,Jackson County,Alabama
2070,1108,2004,Alabama,Jackson,,,,,1,,<5,,,1411,0,1071,Jackson County,Alabama
2072,1328,2005,Alabama,Jackson,,,,,1,,<5,,,1677,0,1071,Jackson County,Alabama
2069,1607,2006,ALABAMA,Jackson,,,,,1,,2,,,2045,0,1071,Jackson County,Alabama
2054,2056,2007,ALABAMA,Jackson,,1,,,1,,"8,8",,,2353,1,1071,Jackson County,Alabama
2079,2837,2008,ALABAMA,Jackson,,,,,1,,3,,,3242,0,1071,Jackson County,Alabama
2064,3900,2012,ALABAMA,Jackson,,,1,,,1,2,,,4783,1,1071,Jackson County,Alabama
2077,4699,2013,ALABAMA,Jackson,,,,,1,,3,,,5807,0,1071,Jackson County,Alabama
2067,3803,2014,ALABAMA,Jackson,,,,,1,,1,,,6419,0,1071,Jackson County,Alabama
2140,752,2003,Alabama,Jefferson,,1,,,1,,>5,,,990,1,1073,Jefferson County,Alabama
2165,3379,2010,ALABAMA,Jefferson,,,,,1,,2,,,4086,0,1073,Jefferson County,Alabama
2364,421,2002,Alabama,Lamar,,,,,1,,<5,,,557,0,1075,Lamar County,Alabama
2357,753,2003,Alabama,Lamar,,1,,,1,,>5,,,991,1,1075,Lamar County,Alabama
2361,1329,2005,Alabama,Lamar,,,,,1,,<5,,,1678,0,1075,Lamar County,Alabama
2363,2057,2007,ALABAMA,Lamar,,1,,,1,,"1,2",,,2354,1,1075,Lamar County,Alabama
2365,3120,2009,ALABAMA,Lamar,,,,,1,,7,,,3793,0,1075,Lamar County,Alabama
2358,4700,2013,ALABAMA,Lamar,,,,,1,,8,,,5808,0,1075,Lamar County,Alabama
2394,754,2003,Alabama,Lauderdale,,,,,1,,<5,,,992,0,1077,Lauderdale County,Alabama
2393,2058,2007,ALABAMA,Lauderdale,,1,,,1,,"10,11",,,2355,1,1077,Lauderdale County,Alabama
2392,3121,2009,ALABAMA,Lauderdale,,,,,1,,1,,,3794,0,1077,Lauderdale County,Alabama
2398,3380,2010,ALABAMA,Lauderdale,,1,,,1,,"3,7",,,4087,1,1077,Lauderdale County,Alabama
2396,4701,2013,ALABAMA,Lauderdale,,1,,,,,3,,,5809,1,1077,Lauderdale County,Alabama
2391,3804,2014,ALABAMA,Lauderdale,,,,,1,,6,,,6420,0,1077,Lauderdale County,Alabama
2416,422,2002,Alabama,Lawrence,,,,,1,,<5,,,558,0,1079,Lawrence County,Alabama
2423,755,2003,Alabama,Lawrence,,,,,1,,>5,,,993,0,1079,Lawrence County,Alabama
2431,2059,2007,ALABAMA,Lawrence,,,,,1,,1,,,2356,0,1079,Lawrence County,Alabama
2427,2952,2008,ALABAMA,Lawrence,,,,,1,,2,,,3515,0,1079,Lawrence County,Alabama
2437,3381,2010,ALABAMA,Lawrence,,,,,1,,2,,,4088,0,1079,Lawrence County,Alabama
2410,4702,2013,ALABAMA,Lawrence,,1,,,1,,"6, 3",,,5810,1,1079,Lawrence County,Alabama
2413,3805,2014,ALABAMA,Lawrence,,1,,,1,,"4,1",,,6421,1,1079,Lawrence County,Alabama
2453,756,2003,Alabama,Lee,,,,,1,,<5,,,994,0,1081,Lee County,Alabama
2458,2060,2007,ALABAMA,Lee,,,,,1,,1,,,2357,0,1081,Lee County,Alabama
2452,3122,2009,ALABAMA,Lee,,,,1,,,1,EHDV2 (captive),,3795,1,1081,Lee County,Alabama
2495,3901,2012,ALABAMA,Limestone,,1,,,1,1,"1,1",,,4784,1,1083,Limestone County,Alabama
2562,1330,2005,Alabama,Lowndes,,,,,1,,<5,,,1679,0,1085,Lowndes County,Alabama
2571,1608,2006,ALABAMA,Lowndes,,,,,1,,1,,,2046,0,1085,Lowndes County,Alabama
2579,2061,2007,ALABAMA,Lowndes,,,,,1,,1,,,2358,0,1085,Lowndes County,Alabama
2568,2839,2008,ALABAMA,Lowndes,,,,,1,,1,,,3244,0,1085,Lowndes County,Alabama
2575,3123,2009,ALABAMA,Lowndes,,,,1,1,,3,EHDV2 (captive),,3796,1,1085,Lowndes County,Alabama
2578,3382,2010,ALABAMA,Lowndes,,,,,1,,5,,,4089,0,1085,Lowndes County,Alabama
2564,4703,2013,ALABAMA,Lowndes,,,,,1,,2,,,5811,0,1085,Lowndes County,Alabama
2577,3806,2014,ALABAMA,Lowndes,,,,,1,,1,,,6422,0,1085,Lowndes County,Alabama
2622,757,2003,Alabama,Macon,,,,,1,,<5,,,995,0,1087,Macon County,Alabama
2625,1331,2005,Alabama,Macon,,,,,1,,<5,,,1680,0,1087,Macon County,Alabama
2609,3902,2012,ALABAMA,Macon,,,,,1,0,1,,,4785,0,1087,Macon County,Alabama
2621,4704,2013,ALABAMA,Macon,,1,,,,,12,Captive,,5812,1,1087,Macon County,Alabama
2688,229,2001,Alabama,Marengo,,,,,1,,>5,,,273,0,1091,Marengo County,Alabama
2689,423,2002,Alabama,Marengo,,,,1,1,,>5,,,559,1,1091,Marengo County,Alabama
2690,758,2003,Alabama,Marengo,,1,,,,,>5,,,996,1,1091,Marengo County,Alabama
2692,1332,2005,Alabama,Marengo,,,,,1,,<5,,,1681,0,1091,Marengo County,Alabama
2691,2062,2007,ALABAMA,Marengo,,,,,1,,3,,,2359,0,1091,Marengo County,Alabama
2693,3125,2009,ALABAMA,Marengo,,,,1,,,2,EHDV2 (captive),,3798,1,1091,Marengo County,Alabama
2705,759,2003,Alabama,Marion,,1,,,1,,>5,,,997,1,1093,Marion County,Alabama
2720,1333,2005,Alabama,Marion,,,,,1,,<5,,,1682,0,1093,Marion County,Alabama
2739,1610,2006,ALABAMA,Marion,,,,,1,,1,,,2048,0,1093,Marion County,Alabama
2733,2063,2007,ALABAMA,Marion,,,,,1,,3,,,2360,0,1093,Marion County,Alabama
2741,3126,2009,ALABAMA,Marion,,,,,1,,13,,,3799,0,1093,Marion County,Alabama
2728,3383,2010,ALABAMA,Marion,,,,,1,,2,,,4090,0,1093,Marion County,Alabama
2713,3647,2011,ALABAMA,Marion,,1,,,,,1,,,4365,1,1093,Marion County,Alabama
2712,3903,2012,ALABAMA,Marion,,,,,1,0,1,,,4786,0,1093,Marion County,Alabama
2707,4705,2013,ALABAMA,Marion,,,,,1,,4,,,5813,0,1093,Marion County,Alabama
2759,3648,2011,ALABAMA,Marshall,,,,1,,,1,Captive EHDV-2 (SCWDS),,4366,1,1095,Marshall County,Alabama
3021,2064,2007,ALABAMA,Morgan,,,,,1,,1,,,2361,0,1103,Morgan County,Alabama
3452,2840,2008,ALABAMA,Perry,,,,,1,,1,,,3245,0,1105,Perry County,Alabama
3453,3127,2009,ALABAMA,Perry,,,,,1,,5,,,3800,0,1105,Perry County,Alabama
3460,3384,2010,ALABAMA,Perry,,,,,1,,1,,,4091,0,1105,Perry County,Alabama
3455,3649,2011,ALABAMA,Perry,,,,,1,,5,,,4367,0,1105,Perry County,Alabama
3437,3904,2012,ALABAMA,Perry,,,,,1,0,1,,,4787,0,1105,Perry County,Alabama
3436,4706,2013,ALABAMA,Perry,,,,,1,,2,,,5814,0,1105,Perry County,Alabama
3431,3807,2014,ALABAMA,Perry,,,,,1,,1,,,6423,0,1105,Perry County,Alabama
3497,230,2001,Alabama,Pike,,,,,1,,<5,,,274,0,1109,Pike County,Alabama
3705,1334,2005,Alabama,Randolph,,,,,1,,<5,,,1683,0,1111,Randolph County,Alabama
3710,1609,2006,ALABAMA,Randolph,,,,,1,,3,,,2047,0,1111,Randolph County,Alabama
3712,2065,2007,ALABAMA,Randolph,,,,,1,,7,,,2362,0,1111,Randolph County,Alabama
3723,2841,2008,ALABAMA,Randolph,,,,,1,,4,,,3246,0,1111,Randolph County,Alabama
3717,3808,2014,ALABAMA,Randolph,,,,,1,,50+,,,6424,0,1111,Randolph County,Alabama
3860,3650,2011,ALABAMA,Russell,,,,1,,,1,Captive EHDV-2 (SCWDS),,4368,1,1113,Russel County,Alabama
4007,760,2003,Alabama,Shelby,,1,,,,,<5,,,998,1,1117,Shelby County,Alabama
4010,1109,2004,Alabama,Shelby,,,,,1,,<5,,,1412,0,1117,Shelby County,Alabama
4017,1335,2005,Alabama,Shelby,,,,,1,,>5,,,1684,0,1117,Shelby County,Alabama
4020,2066,2007,ALABAMA,Shelby,,,,,1,,8,,,2363,0,1117,Shelby County,Alabama
4009,3128,2009,ALABAMA,Shelby,,,,,1,,7,,,3801,0,1117,Shelby County,Alabama
4019,3385,2010,ALABAMA,Shelby,,,,,1,,1,,,4092,0,1117,Shelby County,Alabama
4014,3651,2011,ALABAMA,Shelby,,,,,1,,4,,,4369,0,1117,Shelby County,Alabama
3995,3905,2012,ALABAMA,Shelby,,,,,1,0,1,,,4788,0,1117,Shelby County,Alabama
4001,4707,2013,ALABAMA,Shelby,,,,,1,,2,,,5815,0,1117,Shelby County,Alabama
4099,1611,2006,ALABAMA,St. Clair,,,,,1,,1,,,2049,0,1115,Saint Clair County,Alabama
4229,424,2002,Alabama,Sumter,,,,,1,,<5,,,560,0,1119,Sumter County,Alabama
4227,761,2003,Alabama,Sumter,,,,,1,,<5,,,999,0,1119,Sumter County,Alabama
4230,1336,2005,Alabama,Sumter,,,,,1,,<5,,,1685,0,1119,Sumter County,Alabama
4302,762,2003,Alabama,Talladega,,,1,,,,<5,,,1000,1,1121,Talladega County,Alabama
4303,1337,2005,Alabama,Talladega,,,,,1,,<5,,,1686,0,1121,Talladega County,Alabama
4301,1612,2006,ALABAMA,Talladega,,,,,1,,4,,,2050,0,1121,Talladega County,Alabama
4396,1110,2004,Alabama,Tuscaloosa,,,,,1,,<5,,,1413,0,1125,Tuscaloosa County,Alabama
4397,1338,2005,Alabama,Tuscaloosa,,,,,1,,<5,,,1687,0,1125,Tuscaloosa County,Alabama
4390,1613,2006,ALABAMA,Tuscaloosa,,,,,1,,1,,,2051,0,1125,Tuscaloosa County,Alabama
4401,2067,2007,ALABAMA,Tuscaloosa,,,,,1,,9,,,2364,0,1125,Tuscaloosa County,Alabama
4394,2956,2008,ALABAMA,Tuscaloosa,,,,,1,,2,,,3519,0,1125,Tuscaloosa County,Alabama
4392,3129,2009,ALABAMA,Tuscaloosa,,,,,1,,5,,,3802,0,1125,Tuscaloosa County,Alabama
4398,3386,2010,ALABAMA,Tuscaloosa,,,,,1,,2,,,4093,0,1125,Tuscaloosa County,Alabama
4395,3652,2011,ALABAMA,Tuscaloosa,,,,,1,,3,,,4370,0,1125,Tuscaloosa County,Alabama
4399,3906,2012,ALABAMA,Tuscaloosa,,,,,1,0,2,,,4789,0,1125,Tuscaloosa County,Alabama
4391,4708,2013,ALABAMA,Tuscaloosa,,1,,,1,,"1, 3",,,5816,1,1125,Tuscaloosa County,Alabama
4400,3809,2014,ALABAMA,Tuscaloosa,,,,,1,,2,,,6425,0,1125,Tuscaloosa County,Alabama
4514,231,2001,Alabama,Walker,,,,,1,,<5,,,275,0,1127,Walker County,Alabama
4516,425,2002,Alabama,Walker,,,,,1,,<5,,,561,0,1127,Walker County,Alabama
4513,763,2003,Alabama,Walker,,,,,1,,>5,,,1001,0,1127,Walker County,Alabama
4521,1339,2005,Alabama,Walker,,,,,1,,>5,,,1688,0,1127,Walker County,Alabama
4524,2068,2007,ALABAMA,Walker,,1,,,,,19,,,2365,1,1127,Walker County,Alabama
4520,2843,2008,ALABAMA,Walker,,,,,1,,3,,,3248,0,1127,Walker County,Alabama
4512,3130,2009,ALABAMA,Walker,,,,,1,,6,,,3803,0,1127,Walker County,Alabama
4519,3387,2010,ALABAMA,Walker,,,,,1,,5,,,4094,0,1127,Walker County,Alabama
4523,4709,2013,ALABAMA,Walker,,1,,,1,,"1, 1",,,5817,1,1127,Walker County,Alabama
4511,3810,2014,ALABAMA,Walker,,,,,1,,1,,,6426,0,1127,Walker County,Alabama
4609,426,2002,Alabama,Washington,,,,,1,,<5,,,562,0,1129,Washington County,Alabama
4581,764,2003,Alabama,Washington,,1,,,,,>5,,,1002,1,1129,Washington County,Alabama
4757,427,2002,Alabama,Winston,,,,,1,,<5,,,563,0,1133,Winston County,Alabama
4758,765,2003,Alabama,Winston,,,,,1,,<5,,,1003,0,1133,Winston County,Alabama
4749,2069,2007,ALABAMA,Winston,,,,,1,,1,,,2366,0,1133,Winston County,Alabama
4759,3388,2010,ALABAMA,Winston,,,,,1,,2,,,4095,0,1133,Winston County,Alabama
4752,4710,2013,ALABAMA,Winston,,,,,1,,2,,,5818,0,1133,Winston County,Alabama
160,766,2003,Arkansas,Arkansas,,,,,1,,>5,,,1006,0,,Arkansas County,Arkansas
161,1111,2004,Arkansas,Arkansas,,,,,1,,<5,,,1416,0,,Arkansas County,Arkansas
174,767,2003,Arkansas,Ashley,,,,,1,,>5,,,1007,0,,Ashley County,Arkansas
173,3814,2014,ARKANSAS,Ashley,,1,,,,,1,,,6432,1,,Ashley County,Arkansas
